"product_id";"video_link_github";"title";"price";"product_link";"availability";"condition";"description";"image_link";"additional_image_link";"quantity_to_sell_on_facebook"
"DPS-WP-20260901-0148-001";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Blue%20Hour%20Lanterns/Blue_Hour_Lanterns.mp4";"Autumn Harvest Moon Wallpaper | Low-Poly Geometric 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4566400930";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. The color temperature, the depth, the moment of stillness — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty. Delivered as a crisp 4K file, ready to use.

What you get: 7 high-resolution image files in 4K resolution. Use as a desktop wallpaper, Zoom background, or Teams meeting backdrop. Simply download, set as your wallpaper or virtual background, and refresh your workspace in seconds.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Blue%20Hour%20Lanterns/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Blue%20Hour%20Lanterns/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Blue%20Hour%20Lanterns/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Blue%20Hour%20Lanterns/4.png";"999"
"DPS-WP-20260901-0148-002";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Autumn%20Bobbing%20Dream/Autumn_Bobbing_Dream.mp4";"Rustic Barrel Wallpaper | Autumn Candlelit Barn 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4566380213";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. The color temperature, the depth, the moment of stillness — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty. Delivered as a crisp 4K file, ready to use.

You'll receive 7 high-resolution image files in 4K resolution, suitable for any modern desktop, laptop, or video-call platform (Zoom, Microsoft Teams, Google Meet). Use as a desktop wallpaper to transform your workspace, or set as your video-meeting backdrop for a warm, focused atmosphere. Simply download, and apply to your device settings.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Autumn%20Bobbing%20Dream/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Autumn%20Bobbing%20Dream/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Autumn%20Bobbing%20Dream/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Autumn%20Bobbing%20Dream/4.png";"999"
"DPS-WP-20260901-0148-003";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Haunted%20Doorsteps/Haunted_Doorsteps.mp4";"Halloween Street Wallpaper | Foggy Jack-o-Lantern 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4566380663";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. Glowing jack-o'-lanterns line a fog-filled street in soft grayscale warmth — the kind of Halloween mood that is eerie without being loud, atmospheric without being obvious. Watercolor edges dissolve like ink diffusing through paper, giving the whole scene a hand-crafted quality that holds up beautifully on a large screen. The color temperature, the depth, the diagonal pull of the composition — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty.

Includes 7 high-resolution image files at 4K resolution — ready for desktop wallpaper, Zoom background, or Microsoft Teams backdrop. Download, set, done.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Haunted%20Doorsteps/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Haunted%20Doorsteps/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Haunted%20Doorsteps/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Haunted%20Doorsteps/4.png";"999"
"DPS-WP-20260901-0148-004";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Mystical%20Skull%20Glow/Mystical_Skull_Glow.mp4";"Skull Candle Wallpaper | Ethereal Teal Coral 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4566380999";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. A candle flickering inside a carved skull, resting on an aged wooden mantle — rendered in a pastel gradient style with muted teal and coral tones that somehow feel both haunting and calm. The foggy, dreamlike atmosphere gives it an otherworldly stillness that works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty. Delivered as a crisp 4K file, ready to use.

This Digital Download includes 6 high-resolution image files at 4K resolution — optimized for desktop wallpaper and Zoom or Teams video call backgrounds. Simply download, set, and go.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Mystical%20Skull%20Glow/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Mystical%20Skull%20Glow/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Mystical%20Skull%20Glow/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Mystical%20Skull%20Glow/4.png";"999"
"DPS-WP-20260901-0148-005";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Neon%20Decay/Neon_Decay.mp4";"Synthwave Cemetery Wallpaper | Ethereal Dusk 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4566402394";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. Weathered headstones emerge from swirling fallen leaves at dusk — muted teal and coral pulling the retro synthwave palette into something quieter and more unsettling. Layered mist, centered symmetry, a luminous haze that sits between haunting and cinematic. It works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty. Delivered as a crisp 4K file, ready to use.

Included: 7 high-resolution image files at 4K resolution.
Use as a desktop wallpaper, virtual Zoom background, or Microsoft Teams backdrop.
How to use: download the file, set as wallpaper via your OS settings, or upload directly to Zoom or Teams as a virtual background.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Neon%20Decay/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Neon%20Decay/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Neon%20Decay/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-01/Neon%20Decay/4.png";"999"
"DPS-WP-20260902-0157-001";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Autumn%20Alley/Autumn_Alley.mp4";"Autumn Fog Alley Wallpaper | Moody Fall 4K Desktop";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4567044771";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. A fog-draped autumn alley at dawn, wet pavement catching warm reflections, candlelit windows glowing softly through the mist, and a cascade of orange and red leaves suspended in amber haze. The color temperature, the depth, the moment of stillness — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty. Delivered as a crisp 4K file, ready to use.

Includes 7 high-resolution image files at 4K resolution. Works as a desktop wallpaper, virtual meeting background for Zoom or Microsoft Teams, or a screensaver. Simply download, set, and you're done.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Autumn%20Alley/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Autumn%20Alley/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Autumn%20Alley/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Autumn%20Alley/4.png";"999"
"DPS-WP-20260902-0157-002";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Neon%20Autumn%20Ritual/Neon_Autumn_Ritual.mp4";"Synthwave Pumpkin Wallpaper | Moody Retro 4K Desktop";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4567045065";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. Orange pumpkins resting on mossy stone steps, pulled into darkness by a tunnel composition that draws your eye straight to the vanishing point — all of it soaked in a retro synthwave palette that sits somewhere between neon-tinged and black-and-white noir. The color temperature, the depth, the moment of stillness — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty. Delivered as a crisp 4K file, ready to use.

What's included: 7 high-resolution image files at 4K resolution.
Use as a desktop wallpaper or Zoom / Microsoft Teams virtual background.
How to use: download, unzip if needed, and set directly as your desktop or meeting background.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Neon%20Autumn%20Ritual/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Neon%20Autumn%20Ritual/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Neon%20Autumn%20Ritual/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Neon%20Autumn%20Ritual/4.png";"999"
"DPS-WP-20260902-0157-003";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Synthwave%20Manor/Synthwave_Manor.mp4";"Haunted Manor Wallpaper | Synthwave Moody 4K Desktop";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4567068386";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. The color temperature, the depth, the moment of stillness — it works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. A haunted manor silhouetted against a stormy purple and orange sky, drenched in deep cyan accents and retro synthwave energy. Handpicked for visual harmony, not just aesthetic novelty. Delivered as a crisp 4K file, ready to use.

Included: 7 high-resolution image files at 4K resolution — optimized for desktop wallpaper and Zoom or Teams video call backgrounds.

How to use: Download, set as your desktop wallpaper or upload directly as a virtual background in Zoom, Teams, or Meet.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Synthwave%20Manor/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Synthwave%20Manor/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Synthwave%20Manor/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Synthwave%20Manor/4.png";"999"
"DPS-WP-20260902-0157-004";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Moonlit%20Feline/Moonlit_Feline.mp4";"Black Cat Windowsill Wallpaper | Ethereal Street Art 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4567068736";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. A black cat poised on a moonlit windowsill, flowing curtains caught mid-drift, cool arctic blue meeting a warm golden glow — the kind of image that holds your attention without demanding it. Street-art character with a romantic, whimsical atmosphere that works whether you're deep in a focus session or on a video call where the background quietly says something about your taste. Handpicked for visual harmony, not just aesthetic novelty. Delivered as a crisp 4K file, ready to use.

Included: 7 high-resolution image files at 4K resolution — optimized for desktop wallpaper and Zoom or Teams video call backgrounds.

How to use: Download, set as your desktop background or upload directly to Zoom/Teams as a virtual background.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Moonlit%20Feline/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Moonlit%20Feline/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Moonlit%20Feline/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Moonlit%20Feline/4.png";"999"
"DPS-WP-20260902-0157-005";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Autumn%20Witch%20Flight/Autumn_Witch_Flight.mp4";"Witch Moon Wallpaper | Dreamy Autumn Halloween 4K";"2,99";"https://digipicshopdesigns.etsy.com/de/listing/4567045913";"in stock";"new";"Out of dozens of generated variations, this scene made it through for one reason: the light feels right. A witch silhouette arcing across an enormous orange autumn moon, wrapped in warm sunset pastels and a soft luminous haze — the color temperature, the depth, the moment of stillness all work together. Whether you're deep in a focus session or on a video call where the background quietly says something about your taste, this ethereal moonlit composition holds its own. Handpicked for visual harmony, not just aesthetic novelty. Delivered as a crisp 4K file, ready to use.

Includes 7 high-resolution image files at 4K resolution. Use as a desktop wallpaper on any device, or set it as your Zoom or Microsoft Teams virtual background. Drop the file in — no editing needed.

For those who believe the spaces we occupy — even digital ones — should be chosen, not defaulted to.

This product was created using AI and manually curated.

📩 Message me for a free installation guide – available in English, German, Spanish, and Portuguese for Windows, Mac, and Linux. @digipicshop";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Autumn%20Witch%20Flight/1.png";"https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Autumn%20Witch%20Flight/2.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Autumn%20Witch%20Flight/3.png, https://raw.githubusercontent.com/Susderk/mockup-uploads/main/mockups/2026-09-02/Autumn%20Witch%20Flight/4.png";"999"
